HR,RR,HRV,MicroSiemens,SCR,SCR_MIN,PhaseName,ArousalMean,Aroused,TimeStamp,HR-4,HR-3,HR-2,HR-1,HRV-4,HRV-3,HRV-2,HRV-1,MicroSiemens-4,MicroSiemens-3,MicroSiemens-2,MicroSiemens-1
-0.6879460933785926,0.6603042394011167,0.24219508152680996,-0.12182417440038537,0,0,HA_PV,7.27,1,2020-10-25 19:04:03,-0.905171812178712,-0.5358880902185115,-0.8400040965386768,-0.7313912371386171,0.08485043426081729,0.15110081205702486,0.19250729817965442,0.22287205466958296,0.12475969667508678,0.12475969667508678,-0.12182417440038537,-0.12182417440038537
-0.07971408073825882,0.015297318165465725,0.2504763787513362,-0.12182417440038537,0,0,HA_PV,7.27,1,2020-10-25 19:04:04,-0.5358880902185115,-0.8400040965386768,-0.7313912371386171,-0.6879460933785926,0.15110081205702486,0.19250729817965442,0.22287205466958296,0.24219508152680996,0.12475969667508678,-0.12182417440038537,-0.12182417440038537,-0.12182417440038537
0.5067953600220643,-0.5490837379157288,0.2559972435676867,-0.12182417440038537,0,0,HA_PV,3.788461,0,2020-10-25 19:04:05,-0.8400040965386768,-0.7313912371386171,-0.6879460933785926,-0.07971408073825882,0.19250729817965442,0.22287205466958296,0.24219508152680996,0.2504763787513362,-0.12182417440038537,-0.12182417440038537,-0.12182417440038537,-0.12182417440038537
0.615408219422124,-0.6498660693587993,0.25323681115951147,-0.12182417440038537,0,0,HA_PV,3.788461,0,2020-10-25 19:04:05,-0.7313912371386171,-0.6879460933785926,-0.07971408073825882,0.5067953600220643,0.22287205466958296,0.24219508152680996,0.2504763787513362,0.2559972435676867,-0.12182417440038537,-0.12182417440038537,-0.12182417440038537,-0.12182417440038537
0.6371307913021347,-0.6700225356474134,0.24495551393498521,-0.12182417440038537,0,0,HA_PV,3.788461,0,2020-10-25 19:04:06,-0.6879460933785926,-0.07971408073825882,0.5067953600220643,0.615408219422124,0.24219508152680996,0.2504763787513362,0.2559972435676867,0.25323681115951147,-0.12182417440038537,-0.12182417440038537,-0.12182417440038537,-0.12182417440038537
0.39818250062200455,-0.4483014064726584,0.2339137843022842,-0.12182417440038537,0,0,HA_PV,3.788461,0,2020-10-25 19:04:07,-0.07971408073825882,0.5067953600220643,0.615408219422124,0.6371307913021347,0.2504763787513362,0.2559972435676867,0.25323681115951147,0.24495551393498521,-0.12182417440038537,-0.12182417440038537,-0.12182417440038537,-0.12182417440038537
0.0288987786618009,-0.08548501327760474,0.23115335189410896,-0.36840804547585754,0,0,HA_PV,3.788461,0,2020-10-25 19:04:07,0.5067953600220643,0.615408219422124,0.6371307913021347,0.39818250062200455,0.2559972435676867,0.25323681115951147,0.24495551393498521,0.2339137843022842,-0.12182417440038537,-0.12182417440038537,-0.12182417440038537,-0.12182417440038537
0.13751163806186062,-0.18626734472067522,0.2256324870777582,-0.36840804547585754,0,0,HA_PV,3.788461,0,2020-10-25 19:04:08,0.615408219422124,0.6371307913021347,0.39818250062200455,0.0288987786618009,0.25323681115951147,0.24495551393498521,0.2339137843022842,0.23115335189410896,-0.12182417440038537,-0.12182417440038537,-0.12182417440038537,-0.36840804547585754
0.13751163806186062,-0.18626734472067522,0.22011162226140768,-0.36840804547585754,0,0,HA_PV,3.788461,0,2020-10-25 19:04:09,0.6371307913021347,0.39818250062200455,0.0288987786618009,0.13751163806186062,0.24495551393498521,0.2339137843022842,0.23115335189410896,0.2256324870777582,-0.12182417440038537,-0.12182417440038537,-0.36840804547585754,-0.36840804547585754
-0.16660436825830782,0.0959231833199221,0.20906989262870643,-0.36840804547585754,0,0,HA_PV,3.788461,0,2020-10-25 19:04:10,0.39818250062200455,0.0288987786618009,0.13751163806186062,0.13751163806186062,0.2339137843022842,0.23115335189410896,0.2256324870777582,0.22011162226140768,-0.12182417440038537,-0.36840804547585754,-0.36840804547585754,-0.36840804547585754
-0.6879460933785926,0.6603042394011167,0.20078859540418043,-0.36840804547585754,0,0,HA_PV,3.788461,0,2020-10-25 19:04:11,0.0288987786618009,0.13751163806186062,0.13751163806186062,-0.16660436825830782,0.23115335189410896,0.2256324870777582,0.22011162226140768,0.20906989262870643,-0.36840804547585754,-0.36840804547585754,-0.36840804547585754,-0.36840804547585754
-0.8182815246586661,0.8013995034214153,0.19526773058782967,-0.6149919165513297,0,0,HA_PV,3.788461,0,2020-10-25 19:04:12,0.13751163806186062,0.13751163806186062,-0.16660436825830782,-0.6879460933785926,0.2256324870777582,0.22011162226140768,0.20906989262870643,0.20078859540418043,-0.36840804547585754,-0.36840804547585754,-0.36840804547585754,-0.36840804547585754
-0.49244294645848696,0.4385831102263617,0.18974686577147915,-0.6149919165513297,0,0,HA_PV,3.788461,0,2020-10-25 19:04:13,0.13751163806186062,-0.16660436825830782,-0.6879460933785926,-0.8182815246586661,0.22011162226140768,0.20906989262870643,0.20078859540418043,0.19526773058782967,-0.36840804547585754,-0.36840804547585754,-0.36840804547585754,-0.6149919165513297
-0.23177208389834303,0.17654904847437847,0.1787051361387779,-0.6149919165513297,0,0,HA_PV,3.788461,0,2020-10-25 19:04:13,-0.16660436825830782,-0.6879460933785926,-0.8182815246586661,-0.49244294645848696,0.20906989262870643,0.20078859540418043,0.19526773058782967,0.18974686577147915,-0.36840804547585754,-0.36840804547585754,-0.6149919165513297,-0.6149919165513297
-0.7313912371386171,0.7006171719783449,0.1593821092815506,-0.6149919165513297,0,0,HA_PV,3.788461,0,2020-10-25 19:04:14,-0.6879460933785926,-0.8182815246586661,-0.49244294645848696,-0.23177208389834303,0.20078859540418043,0.19526773058782967,0.18974686577147915,0.1787051361387779,-0.36840804547585754,-0.6149919165513297,-0.6149919165513297,-0.6149919165513297
-0.7965589527786523,0.7610865708441872,0.09037129907716779,-0.8615757876268018,0,0,HA_PV,3.788461,0,2020-10-25 19:04:15,-0.8182815246586661,-0.49244294645848696,-0.23177208389834303,-0.7313912371386171,0.19526773058782967,0.18974686577147915,0.1787051361387779,0.1593821092815506,-0.6149919165513297,-0.6149919165513297,-0.6149919165513297,-0.6149919165513297
-0.40555265893843795,0.3579572450719053,-0.028327294474370598,-0.8615757876268018,0,0,HA_PV,3.788461,0,2020-10-25 19:04:16,-0.49244294645848696,-0.23177208389834303,-0.7313912371386171,-0.7965589527786523,0.18974686577147915,0.1787051361387779,0.1593821092815506,0.09037129907716779,-0.6149919165513297,-0.6149919165513297,-0.6149919165513297,-0.8615757876268018
-0.5358880902185115,0.49905250909220394,-0.18015107692401278,-0.8615757876268018,0,0,HA_PV,3.788461,0,2020-10-25 19:04:17,-0.23177208389834303,-0.7313912371386171,-0.7965589527786523,-0.40555265893843795,0.1787051361387779,0.1593821092815506,0.09037129907716779,-0.028327294474370598,-0.6149919165513297,-0.6149919165513297,-0.8615757876268018,-0.8615757876268018
-0.9486169559387365,0.942494767441714,-0.4423921557006676,-1.108159658702274,0,0,HA_PV,3.788461,0,2020-10-25 19:04:18,-0.7313912371386171,-0.7965589527786523,-0.40555265893843795,-0.5358880902185115,0.1593821092815506,0.09037129907716779,-0.028327294474370598,-0.18015107692401278,-0.6149919165513297,-0.8615757876268018,-0.8615757876268018,-0.8615757876268018
-1.1223975309788314,1.1239029640392408,-0.790206639130757,-1.108159658702274,0,0,HA_PV,3.788461,0,2020-10-25 19:04:18,-0.7965589527786523,-0.40555265893843795,-0.5358880902185115,-0.9486169559387365,0.09037129907716779,-0.028327294474370598,-0.18015107692401278,-0.4423921557006676,-0.8615757876268018,-0.8615757876268018,-0.8615757876268018,-1.108159658702274
-0.9486169559387365,0.942494767441714,-1.2097923651734048,-1.108159658702274,0,0,HA_PV,3.788461,0,2020-10-25 19:04:19,-0.40555265893843795,-0.5358880902185115,-0.9486169559387365,-1.1223975309788314,-0.028327294474370598,-0.18015107692401278,-0.4423921557006676,-0.790206639130757,-0.8615757876268018,-0.8615757876268018,-1.108159658702274,-1.108159658702274
-0.6879460933785926,0.6603042394011167,-1.4195852281947285,-1.108159658702274,0,0,HA_PV,3.788461,0,2020-10-25 19:04:20,-0.5358880902185115,-0.9486169559387365,-1.1223975309788314,-0.9486169559387365,-0.18015107692401278,-0.4423921557006676,-0.790206639130757,-1.2097923651734048,-0.8615757876268018,-1.108159658702274,-1.108159658702274,-1.108159658702274
-0.9486169559387365,0.942494767441714,-1.4471895522764815,-0.8615757876268018,0,0,HA_PV,3.788461,0,2020-10-25 19:04:21,-0.9486169559387365,-1.1223975309788314,-0.9486169559387365,-0.6879460933785926,-0.4423921557006676,-0.790206639130757,-1.2097923651734048,-1.4195852281947285,-1.108159658702274,-1.108159658702274,-1.108159658702274,-1.108159658702274
-1.1441201028588452,1.164215896616469,-1.4361478226437805,-0.6149919165513297,0,0,HA_PV,3.788461,0,2020-10-25 19:04:22,-1.1223975309788314,-0.9486169559387365,-0.6879460933785926,-0.9486169559387365,-0.790206639130757,-1.2097923651734048,-1.4195852281947285,-1.4471895522764815,-1.108159658702274,-1.108159658702274,-1.108159658702274,-0.8615757876268018
-1.4047909654189892,1.4665628909456805,-1.433387390235605,-0.6149919165513297,0,0,HA_PV,3.788461,0,2020-10-25 19:04:23,-0.9486169559387365,-0.6879460933785926,-0.9486169559387365,-1.1441201028588452,-1.2097923651734048,-1.4195852281947285,-1.4471895522764815,-1.4361478226437805,-1.108159658702274,-1.108159658702274,-0.8615757876268018,-0.6149919165513297
-1.6220166842191086,1.7285969526976637,-1.441668687460131,-0.36840804547585754,0,0,HA_PV,3.788461,0,2020-10-25 19:04:24,-0.6879460933785926,-0.9486169559387365,-1.1441201028588452,-1.4047909654189892,-1.4195852281947285,-1.4471895522764815,-1.4361478226437805,-1.433387390235605,-1.108159658702274,-0.8615757876268018,-0.6149919165513297,-0.6149919165513297
-1.7957972592592035,1.9301616155838046,-1.4968773356236373,-0.36840804547585754,0,0,HA_PV,3.788461,0,2020-10-25 19:04:25,-0.9486169559387365,-1.1441201028588452,-1.4047909654189892,-1.6220166842191086,-1.4471895522764815,-1.4361478226437805,-1.433387390235605,-1.441668687460131,-0.8615757876268018,-0.6149919165513297,-0.6149919165513297,-0.36840804547585754
-1.3830683935389754,1.4262499583684523,-1.510679497664514,-0.36840804547585754,0,0,HA_PV,3.788461,0,2020-10-25 19:04:25,-1.1441201028588452,-1.4047909654189892,-1.6220166842191086,-1.7957972592592035,-1.4361478226437805,-1.433387390235605,-1.441668687460131,-1.4968773356236373,-0.6149919165513297,-0.6149919165513297,-0.36840804547585754,-0.36840804547585754
-1.3830683935389754,1.4262499583684523,-1.3919809041129754,-0.36840804547585754,0,0,HA_PV,3.788461,0,2020-10-25 19:04:26,-1.4047909654189892,-1.6220166842191086,-1.7957972592592035,-1.3830683935389754,-1.433387390235605,-1.441668687460131,-1.4968773356236373,-1.510679497664514,-0.6149919165513297,-0.36840804547585754,-0.36840804547585754,-0.36840804547585754
-1.6220166842191086,1.7285969526976637,-1.3505744179903456,-0.36840804547585754,0,0,HA_PV,3.788461,0,2020-10-25 19:04:27,-1.6220166842191086,-1.7957972592592035,-1.3830683935389754,-1.3830683935389754,-1.441668687460131,-1.4968773356236373,-1.510679497664514,-1.3919809041129754,-0.36840804547585754,-0.36840804547585754,-0.36840804547585754,-0.36840804547585754
-1.578571540459084,1.6681275538318214,-1.284324040194138,-0.36840804547585754,0,0,HA_PV,3.788461,0,2020-10-25 19:04:28,-1.7957972592592035,-1.3830683935389754,-1.3830683935389754,-1.6220166842191086,-1.4968773356236373,-1.510679497664514,-1.3919809041129754,-1.3505744179903456,-0.36840804547585754,-0.36840804547585754,-0.36840804547585754,-0.36840804547585754
-1.0355072434587855,1.0432770988847844,-1.281563607785963,-0.6149919165513297,0,0,HA_PV,3.788461,0,2020-10-25 19:04:29,-1.3830683935389754,-1.3830683935389754,-1.6220166842191086,-1.578571540459084,-1.510679497664514,-1.3919809041129754,-1.3505744179903456,-1.284324040194138,-0.36840804547585754,-0.36840804547585754,-0.36840804547585754,-0.36840804547585754
-0.7965589527786523,0.7610865708441872,-1.3146887966840666,-0.36840804547585754,0,0,HA_PV,3.788461,0,2020-10-25 19:04:30,-1.3830683935389754,-1.6220166842191086,-1.578571540459084,-1.0355072434587855,-1.3919809041129754,-1.3505744179903456,-1.284324040194138,-1.281563607785963,-0.36840804547585754,-0.36840804547585754,-0.36840804547585754,-0.6149919165513297
-0.7748363808986416,0.7409301045555731,-1.34229312076582,0.12475969667508678,0,0,HA_PV,3.788461,0,2020-10-25 19:04:31,-1.6220166842191086,-1.578571540459084,-1.0355072434587855,-0.7965589527786523,-1.3505744179903456,-1.284324040194138,-1.281563607785963,-1.3146887966840666,-0.36840804547585754,-0.36840804547585754,-0.6149919165513297,-0.36840804547585754
-0.23177208389834303,0.17654904847437847,-1.3864600392966246,0.37134356775055893,0,0,HA_PV,3.788461,0,2020-10-25 19:04:31,-1.578571540459084,-1.0355072434587855,-0.7965589527786523,-0.7748363808986416,-1.284324040194138,-1.281563607785963,-1.3146887966840666,-1.34229312076582,-0.36840804547585754,-0.6149919165513297,-0.36840804547585754,0.12475969667508678
0.20267935370189583,-0.2668932098751316,-1.4665125791337088,0.37134356775055893,0,0,HA_PV,3.788461,0,2020-10-25 19:04:32,-1.0355072434587855,-0.7965589527786523,-0.7748363808986416,-0.23177208389834303,-1.281563607785963,-1.3146887966840666,-1.34229312076582,-1.3864600392966246,-0.6149919165513297,-0.36840804547585754,0.12475969667508678,0.37134356775055893
0.007176206781787102,-0.06532854698899064,-1.5576068486034942,0.37134356775055893,0,0,HA_PV,3.788461,0,2020-10-25 19:04:33,-0.7965589527786523,-0.7748363808986416,-0.23177208389834303,0.20267935370189583,-1.3146887966840666,-1.34229312076582,-1.3864600392966246,-1.4665125791337088,-0.36840804547585754,0.12475969667508678,0.37134356775055893,0.37134356775055893
0.0288987786618009,-0.08548501327760474,-1.6376593884405781,0.37134356775055893,0,0,HA_PV,4.5,0,2020-10-25 19:04:34,-0.7748363808986416,-0.23177208389834303,0.20267935370189583,0.007176206781787102,-1.34229312076582,-1.3864600392966246,-1.4665125791337088,-1.5576068486034942,0.12475969667508678,0.37134356775055893,0.37134356775055893,0.37134356775055893
0.0288987786618009,-0.08548501327760474,-1.670784577338682,0.37134356775055893,0,0,HA_PV,4.5,0,2020-10-25 19:04:34,-0.23177208389834303,0.20267935370189583,0.007176206781787102,0.0288987786618009,-1.3864600392966246,-1.4665125791337088,-1.5576068486034942,-1.6376593884405781,0.37134356775055893,0.37134356775055893,0.37134356775055893,0.37134356775055893
-0.36210751517841344,0.29748784620606306,-1.634898956032403,0.37134356775055893,0,0,HA_PV,4.5,0,2020-10-25 19:04:35,0.20267935370189583,0.007176206781787102,0.0288987786618009,0.0288987786618009,-1.4665125791337088,-1.5576068486034942,-1.6376593884405781,-1.670784577338682,0.37134356775055893,0.37134356775055893,0.37134356775055893,0.37134356775055893
-0.8182815246586661,0.7812430371328013,-1.5686485782361954,0.12475969667508678,0,0,HA_PV,4.5,0,2020-10-25 19:04:36,0.007176206781787102,0.0288987786618009,0.0288987786618009,-0.36210751517841344,-1.5576068486034942,-1.6376593884405781,-1.670784577338682,-1.634898956032403,0.37134356775055893,0.37134356775055893,0.37134356775055893,0.37134356775055893
-1.3179006778989402,1.3456240932139958,-1.4306269578274298,0.37134356775055893,0,0,HA_PV,4.5,0,2020-10-25 19:04:37,0.0288987786618009,0.0288987786618009,-0.36210751517841344,-0.8182815246586661,-1.6376593884405781,-1.670784577338682,-1.634898956032403,-1.5686485782361954,0.37134356775055893,0.37134356775055893,0.37134356775055893,0.12475969667508678
-1.6220166842191086,1.7285969526976637,-1.273282310561437,0.37134356775055893,0,0,HA_PV,4.5,0,2020-10-25 19:04:38,0.0288987786618009,-0.36210751517841344,-0.8182815246586661,-1.3179006778989402,-1.670784577338682,-1.634898956032403,-1.5686485782361954,-1.4306269578274298,0.37134356775055893,0.37134356775055893,0.12475969667508678,0.37134356775055893
-0.7096686652586064,0.6804607056897308,-1.088333339213691,0.37134356775055893,0,0,HA_PV,4.5,0,2020-10-25 19:04:39,-0.36210751517841344,-0.8182815246586661,-1.3179006778989402,-1.6220166842191086,-1.634898956032403,-1.5686485782361954,-1.4306269578274298,-1.273282310561437,0.37134356775055893,0.12475969667508678,0.37134356775055893,0.37134356775055893
-0.036268936978234315,-0.02501561441176246,-0.9089052326822955,0.37134356775055893,0,0,HA_PV,4.5,0,2020-10-25 19:04:40,-0.8182815246586661,-1.3179006778989402,-1.6220166842191086,-0.7096686652586064,-1.5686485782361954,-1.4306269578274298,-1.273282310561437,-1.088333339213691,0.12475969667508678,0.37134356775055893,0.37134356775055893,0.37134356775055893
0.37645992874199075,-0.4281449401840443,-0.7322375585590755,0.12475969667508678,0,0,HA_PV,4.5,0,2020-10-25 19:04:40,-1.3179006778989402,-1.6220166842191086,-0.7096686652586064,-0.036268936978234315,-1.4306269578274298,-1.273282310561437,-1.088333339213691,-0.9089052326822955,0.37134356775055893,0.37134356775055893,0.37134356775055893,0.37134356775055893
0.5719630756620995,-0.6095531367815712,-0.5942159381503097,0.12475969667508678,0,0,HA_PV,4.5,0,2020-10-25 19:04:41,-1.6220166842191086,-0.7096686652586064,-0.036268936978234315,0.37645992874199075,-1.273282310561437,-1.088333339213691,-0.9089052326822955,-0.7322375585590755,0.37134356775055893,0.37134356775055893,0.37134356775055893,0.12475969667508678
1.288807947702493,-1.234403591728608,-0.4147878316189145,0.12475969667508678,0,0,HA_PV,4.5,0,2020-10-25 19:04:42,-0.7096686652586064,-0.036268936978234315,0.37645992874199075,0.5719630756620995,-1.088333339213691,-0.9089052326822955,-0.7322375585590755,-0.5942159381503097,0.37134356775055893,0.37134356775055893,0.12475969667508678,0.12475969667508678
1.201917660182444,-1.1739341928627658,-0.24088058990386985,0.12475969667508678,0,0,HA_PV,4.5,0,2020-10-25 19:04:42,-0.036268936978234315,0.37645992874199075,0.5719630756620995,1.288807947702493,-0.9089052326822955,-0.7322375585590755,-0.5942159381503097,-0.4147878316189145,0.37134356775055893,0.12475969667508678,0.12475969667508678,0.12475969667508678
0.8760790819822648,-0.8715871985335544,-0.10561940190327944,0.12475969667508678,0,0,HA_PV,4.692307,0,2020-10-25 19:04:44,0.37645992874199075,0.5719630756620995,1.288807947702493,1.201917660182444,-0.7322375585590755,-0.5942159381503097,-0.4147878316189145,-0.24088058990386985,0.12475969667508678,0.12475969667508678,0.12475969667508678,0.12475969667508678
0.615408219422124,-0.6498660693587993,0.03792308332183698,-0.12182417440038537,0,0,HA_PV,4.692307,0,2020-10-25 19:04:44,0.5719630756620995,1.288807947702493,1.201917660182444,0.8760790819822648,-0.5942159381503097,-0.4147878316189145,-0.24088058990386985,-0.10561940190327944,0.12475969667508678,0.12475969667508678,0.12475969667508678,0.12475969667508678
